171-西安旅游（000610.SZ）的数据已成功保存到 西安旅游_000610.SZ.csv
172-焦作万方（000612.SZ）的数据已成功保存到 焦作万方_000612.SZ.csv
173-ST美谷（000615.SZ）的数据已成功保存到 ST美谷_000615.SZ.csv
174-中油资本（000617.SZ）的数据已成功保存到 中油资本_000617.SZ.csv
175-海螺新材（000619.SZ）的数据已成功保存到 海螺新材_000619.SZ.csv
176-新华联（000620.SZ）的数据已成功保存到 新华联_000620.SZ.csv
获取 177-*ST恒立（000622.SZ）的数据时出现错误：[Errno 22] Invalid argument: '*ST恒立_000622.SZ.csv'
178-吉林敖东（000623.SZ）的数据已成功保存到 吉林敖东_000623.SZ.csv
179-长安汽车（000625.SZ）的数据已成功保存到 长安汽车_000625.SZ.csv
180-远大控股（000626.SZ）的数据已成功保存到 远大控股_000626.SZ.csv
181-天茂集团（000627.SZ）的数据已成功保存到 天茂集团_000627.SZ.csv
182-高新发展（000628.SZ）的数据已成功保存到 高新发展_000628.SZ.csv
183-钒钛股份（000629.SZ）的数据已成功保存到 钒钛股份_000629.SZ.csv
184-铜陵有色（000630.SZ）的数据已成功保存到 铜陵有色_000630.SZ.csv
185-顺发恒业（000631.SZ）的数据已成功保存到 顺发恒业_000631.SZ.csv
186-三木集团（000632.SZ）的数据已成功保存到 三木集团_000632.SZ.csv
187-合金投资（000633.SZ）的数据已成功保存到 合金投资_000633.SZ.csv
188-英 力 特（000635.SZ）的数据已成功保存到 英 力 特_000635.SZ.csv
189-风华高科（000636.SZ）的数据已成功保存到 风华高科_000636.SZ.csv
190-茂化实华（000637.SZ）的数据已成功保存到 茂化实华_000637.SZ.csv
191-万方发展（000638.SZ）的数据已成功保存到 万方发展_000638.SZ.csv
192-西王食品（000639.SZ）的数据已成功保存到 西王食品_000639.SZ.csv
193-仁和药业（000650.SZ）的数据已成功保存到 仁和药业_000650.SZ.csv
194-格力电器（000651.SZ）的数据已成功保存到 格力电器_000651.SZ.csv
195-泰达股份（000652.SZ）的数据已成功保存到 泰达股份_000652.SZ.csv
196-金岭矿业（000655.SZ）的数据已成功保存到 金岭矿业_000655.SZ.csv
获取 197-*ST金科（000656.SZ）的数据时出现错误：[Errno 22] Invalid argument: '*ST金科_000656.SZ.csv'
198-中钨高新（000657.SZ）的数据已成功保存到 中钨高新_000657.SZ.csv
199-珠海中富（000659.SZ）的数据已成功保存到 珠海中富_000659.SZ.csv
200-长春高新（000661.SZ）的数据已成功保存到 长春高新_000661.SZ.csv
201-永安林业（000663.SZ）的数据已成功保存到 永安林业_000663.SZ.csv
202-湖北广电（000665.SZ）的数据已成功保存到 湖北广电_000665.SZ.csv
203-荣丰控股（000668.SZ）的数据已成功保存到 荣丰控股_000668.SZ.csv
204-ST金鸿（000669.SZ）的数据已成功保存到 ST金鸿_000669.SZ.csv
205-盈方微（000670.SZ）的数据已成功保存到 盈方微_000670.SZ.csv
206-上峰水泥（000672.SZ）的数据已成功保存到 上峰水泥_000672.SZ.csv
207-智度股份（000676.SZ）的数据已成功保存到 智度股份_000676.SZ.csv
208-恒天海龙（000677.SZ）的数据已成功保存到 恒天海龙_000677.SZ.csv
209-襄阳轴承（000678.SZ）的数据已成功保存到 襄阳轴承_000678.SZ.csv
210-大连友谊（000679.SZ）的数据已成功保存到 大连友谊_000679.SZ.csv
211-山推股份（000680.SZ）的数据已成功保存到 山推股份_000680.SZ.csv
212-视觉中国（000681.SZ）的数据已成功保存到 视觉中国_000681.SZ.csv
213-东方电子（000682.SZ）的数据已成功保存到 东方电子_000682.SZ.csv
214-远兴能源（000683.SZ）的数据已成功保存到 远兴能源_000683.SZ.csv
215-中山公用（000685.SZ）的数据已成功保存到 中山公用_000685.SZ.csv
216-东北证券（000686.SZ）的数据已成功保存到 东北证券_000686.SZ.csv
217-国城矿业（000688.SZ）的数据已成功保存到 国城矿业_000688.SZ.csv
218-宝新能源（000690.SZ）的数据已成功保存到 宝新能源_000690.SZ.csv
219-亚太实业（000691.SZ）的数据已成功保存到 亚太实业_000691.SZ.csv
220-惠天热电（000692.SZ）的数据已成功保存到 惠天热电_000692.SZ.csv
221-滨海能源（000695.SZ）的数据已成功保存到 滨海能源_000695.SZ.csv
222-炼石航空（000697.SZ）的数据已成功保存到 炼石航空_000697.SZ.csv
223-沈阳化工（000698.SZ）的数据已成功保存到 沈阳化工_000698.SZ.csv
224-模塑科技（000700.SZ）的数据已成功保存到 模塑科技_000700.SZ.csv
225-厦门信达（000701.SZ）的数据已成功保存到 厦门信达_000701.SZ.csv
226-正虹科技（000702.SZ）的数据已成功保存到 正虹科技_000702.SZ.csv
227-恒逸石化（000703.SZ）的数据已成功保存到 恒逸石化_000703.SZ.csv
228-浙江震元（000705.SZ）的数据已成功保存到 浙江震元_000705.SZ.csv
229-双环科技（000707.SZ）的数据已成功保存到 双环科技_000707.SZ.csv
230-中信特钢（000708.SZ）的数据已成功保存到 中信特钢_000708.SZ.csv
